respondent_id,h1n1_vaccine,seasonal_vaccine
46361,0.9,0.8
46362,0.3,0.4
46363,0.7,0.8
46364,0.1,0.9
46365,0.3,0.4
46366,0.2,0.6
46367,0.0,0.1
46368,0.5,0.4
46369,0.9,0.9
46370,0.7,0.9
46371,0.1,0.1
46372,0.1,0.1
46373,0.2,0.5
46374,0.2,0.4
46375,0.1,0.1
46376,0.2,0.3
46377,0.9,1.0
46378,0.6,0.7
46379,0.1,0.1
46380,0.1,0.1
46381,0.2,0.4
46382,0.2,0.1
46383,0.9,0.9
46384,0.7,0.5
46385,0.3,0.5
46386,0.4,0.8
46387,0.2,0.4
46388,0.6,0.5
46389,0.7,0.6
46390,0.2,0.5
46391,0.3,0.6
46392,0.1,0.1
46393,0.9,0.9
46394,0.8,0.9
46395,0.1,0.7
46396,0.6,0.7
46397,0.3,0.9
46398,0.2,0.5
46399,0.7,0.9
46400,0.7,0.6
46401,0.3,0.7
46402,0.7,0.7
46403,0.9,0.9
46404,0.8,0.9
46405,0.9,0.9
46406,0.1,0.0
46407,0.4,0.8
46408,0.4,0.5
46409,0.1,0.9
46410,0.2,0.1
46411,0.5,0.6
46412,0.1,0.2
46413,0.6,0.6
46414,0.0,0.0
46415,0.1,0.3
46416,0.5,0.9
46417,0.1,0.1
46418,0.2,0.7
46419,0.1,0.7
46420,0.1,0.1
46421,0.8,0.8
46422,0.8,0.7
46423,0.1,0.6
46424,0.2,0.2
46425,0.9,1.0
46426,0.8,0.6
46427,0.1,0.3
46428,0.2,0.6
46429,0.3,0.7
46430,0.1,0.3
46431,0.1,0.1
46432,0.8,0.9
46433,0.4,0.4
46434,0.8,0.9
46435,0.2,0.7
46436,0.1,0.1
46437,0.3,0.5
46438,0.8,0.7
46439,0.4,0.4
46440,0.3,0.5
46441,0.1,0.1
46442,0.8,0.9
46443,0.4,0.9
46444,0.2,0.1
46445,0.3,0.5
46446,0.2,0.1
46447,0.3,0.3
46448,0.2,0.7
46449,0.0,0.1
46450,0.2,0.2
46451,0.5,0.4
46452,0.7,0.5
46453,0.2,0.2
46454,0.2,0.0
46455,0.1,0.1
46456,0.1,0.4
46457,0.3,0.6
46458,0.4,1.0
46459,0.4,0.7
46460,0.9,0.9
46461,0.7,0.7
46462,0.2,0.7
46463,0.5,0.7
46464,0.1,0.4
46465,0.3,0.4
46466,0.4,0.7
46467,0.5,0.7
46468,0.1,0.1
46469,0.2,0.3
46470,0.3,0.9
46471,0.2,0.4
46472,0.2,0.3
46473,0.9,1.0
46474,0.9,0.9
46475,0.2,0.7
46476,0.9,1.0
46477,0.6,0.9
46478,0.9,0.9
46479,0.6,1.0
46480,0.1,0.5
46481,0.3,0.4
46482,0.3,0.4
46483,0.1,0.3
46484,0.1,0.3
46485,0.1,0.1
46486,0.7,0.9
46487,0.3,0.3
46488,0.2,0.4
46489,0.1,0.1
46490,0.1,0.2
46491,0.4,0.2
46492,0.7,0.6
46493,0.1,0.3
46494,0.0,0.0
46495,0.3,0.8
46496,0.2,0.1
46497,0.4,0.2
46498,0.1,0.0
46499,0.2,0.4
46500,0.8,0.6
46501,0.6,0.6
46502,0.1,0.2
46503,0.3,0.1
46504,0.4,0.5
46505,0.6,0.4
46506,0.2,0.1
46507,0.5,0.5
46508,0.1,0.1
46509,0.6,0.2
46510,0.1,0.2
46511,0.1,0.9
46512,0.1,0.8
46513,0.4,0.7
46514,1.0,0.9
46515,0.5,0.9
46516,0.6,0.6
46517,0.6,0.9
46518,0.5,0.8
46519,0.2,0.7
46520,0.1,0.1
46521,0.2,0.9
46522,0.3,0.5
46523,0.4,0.9
46524,0.2,0.6
46525,0.2,0.8
46526,0.2,0.2
46527,0.8,0.8
46528,0.7,0.5
46529,0.3,0.4
46530,0.9,0.9
46531,0.5,0.8
46532,0.8,0.3
46533,0.2,0.1
46534,0.3,0.9
46535,0.3,0.3
46536,0.6,0.8
46537,0.1,0.1
46538,0.0,0.1
46539,0.3,0.3
46540,0.6,0.7
46541,0.2,0.1
46542,0.2,0.9
46543,0.4,0.3
46544,0.8,0.9
46545,0.8,0.8
46546,0.3,0.2
46547,0.8,0.9
46548,0.3,0.9
46549,0.5,0.9
46550,0.2,0.2
46551,0.6,0.5
46552,0.2,0.7
46553,0.3,0.3
46554,0.7,0.5
46555,0.1,0.2
46556,0.7,0.8
46557,0.1,0.0
46558,0.5,0.5
46559,0.3,0.4
46560,0.2,0.1
46561,0.3,0.3
46562,0.2,1.0
46563,0.9,0.9
46564,0.7,0.7
46565,0.6,0.4
46566,0.3,0.2
46567,0.1,0.1
46568,1.0,1.0
46569,0.1,0.1
46570,0.3,0.2
46571,0.1,0.9
46572,0.3,0.3
46573,0.2,0.8
46574,0.2,0.5
46575,0.1,0.1
46576,0.5,0.7
46577,0.1,0.2
46578,0.3,0.8
46579,0.8,0.9
46580,0.4,0.7
46581,0.2,0.7
46582,0.3,0.1
46583,0.2,0.7
46584,0.1,0.4
46585,0.1,0.1
46586,0.4,0.9
46587,0.3,0.7
46588,0.1,0.1
46589,0.2,0.1
46590,0.7,0.8
46591,0.2,0.4
46592,0.2,0.7
46593,0.2,0.1
46594,0.4,0.5
46595,0.3,0.1
46596,0.9,0.9
46597,0.9,0.8
46598,0.1,0.8
46599,0.2,0.6
46600,0.3,0.3
46601,0.1,0.2
46602,0.6,0.9
46603,0.2,0.7
46604,0.3,0.3
46605,0.6,0.4
46606,0.2,0.6
46607,0.3,0.3
46608,0.1,0.1
46609,0.3,0.5
46610,0.5,0.5
46611,0.1,0.2
46612,0.1,0.1
46613,0.2,0.8
46614,0.2,0.9
46615,0.7,0.6
46616,0.1,0.1
46617,0.4,0.6
46618,0.8,0.4
46619,0.1,0.3
46620,0.4,0.2
46621,0.0,0.1
46622,0.8,0.9
46623,0.4,0.6
46624,0.3,0.5
46625,0.1,0.0
46626,0.9,0.9
46627,0.7,0.2
46628,0.4,0.3
46629,0.4,0.4
46630,0.7,0.6
46631,0.2,0.7
46632,0.2,0.9
46633,0.2,0.2
46634,0.1,0.8
46635,0.9,0.9
46636,0.1,0.1
46637,0.3,0.3
46638,0.0,0.0
46639,0.2,0.5
46640,0.8,0.9
46641,0.2,0.9
46642,0.4,0.7
46643,0.3,0.3
46644,0.1,0.1
46645,0.8,0.9
46646,0.4,0.5
46647,0.5,0.7
46648,0.7,0.8
46649,0.1,0.2
46650,0.6,0.5
46651,0.0,0.1
46652,0.1,0.1
46653,0.1,0.2
46654,0.8,0.4
46655,0.2,0.2
46656,0.4,0.6
46657,0.1,0.4
46658,0.3,0.8
46659,0.5,0.3
46660,0.1,0.7
46661,0.3,0.4
46662,0.1,0.0
46663,0.6,0.3
46664,0.2,0.8
46665,0.2,0.9
46666,0.4,0.3
46667,0.4,0.8
46668,0.3,0.1
46669,0.2,0.2
46670,0.5,0.5
46671,0.8,0.9
46672,0.3,0.8
46673,0.1,0.9
46674,0.2,0.3
46675,0.1,0.1
46676,0.2,0.3
46677,0.1,0.4
46678,0.5,0.4
46679,1.0,1.0
46680,0.1,0.1
46681,0.5,0.2
46682,0.9,0.9
46683,0.2,0.2
46684,0.2,0.3
46685,0.4,0.6
46686,0.4,0.2
46687,0.3,0.2
46688,0.2,0.5
46689,0.1,0.2
46690,0.9,1.0
46691,0.2,0.2
46692,0.4,0.6
46693,0.1,0.1
46694,0.2,0.2
46695,0.1,0.3
46696,0.5,0.7
46697,0.4,0.1
46698,0.2,0.9
46699,0.2,0.9
46700,0.7,0.6
46701,0.1,0.9
46702,0.2,0.1
46703,0.8,0.8
46704,0.6,0.6
46705,0.9,1.0
46706,0.1,0.8
46707,0.5,0.3
46708,0.3,0.8
46709,0.5,0.2
46710,0.4,0.3
46711,0.5,0.8
46712,0.4,0.6
46713,0.0,0.1
46714,0.2,0.6
46715,0.9,0.9
46716,0.4,0.3
46717,0.5,0.6
46718,0.4,0.8
46719,0.1,0.2
46720,0.1,0.0
46721,0.2,0.7
46722,0.1,0.1
46723,0.1,0.6
46724,0.2,0.1
46725,0.7,0.4
46726,0.9,0.8
46727,0.2,0.1
46728,0.4,0.4
46729,0.3,0.5
46730,0.2,0.2
46731,0.2,0.3
46732,0.4,0.3
46733,0.0,0.1
46734,0.2,0.7
46735,0.1,0.1
46736,0.1,0.1
46737,0.0,0.1
46738,0.8,0.8
46739,0.9,0.8
46740,0.2,0.9
46741,0.6,0.5
46742,0.2,0.8
46743,0.7,0.9
46744,0.1,0.8
46745,0.8,0.6
46746,0.3,0.3
46747,0.7,0.2
46748,0.1,0.2
46749,0.1,0.1
46750,0.2,0.7
46751,0.4,0.3
46752,0.4,0.7
46753,0.5,0.3
46754,0.4,0.6
46755,0.4,0.3
46756,0.4,0.7
46757,0.9,0.9
46758,0.1,0.4
46759,0.1,0.2
46760,0.6,0.5
46761,0.0,0.1
46762,0.1,0.1
46763,0.5,0.6
46764,0.2,0.2
46765,0.2,0.1
46766,0.1,0.7
46767,0.6,0.7
46768,0.3,0.2
46769,0.3,0.4
46770,0.6,0.9
46771,0.3,0.4
46772,0.1,0.1
46773,0.0,0.0
46774,0.2,0.3
46775,0.2,0.4
46776,0.9,0.8
46777,0.6,0.7
46778,0.3,0.6
46779,0.4,0.6
46780,0.7,0.5
46781,0.9,0.9
46782,0.2,0.9
46783,0.2,0.2
46784,0.2,0.1
46785,0.1,0.1
46786,0.1,0.3
46787,0.4,0.3
46788,0.7,0.7
46789,0.2,0.9
46790,0.7,0.6
46791,0.1,0.1
46792,0.3,0.7
46793,0.0,0.6
46794,0.2,0.3
46795,0.7,0.6
46796,0.2,0.6
46797,0.3,0.7
46798,0.1,0.2
46799,0.9,0.6
46800,0.7,0.7
46801,0.6,0.8
46802,0.2,0.7
46803,0.9,0.9
46804,0.1,0.6
46805,0.3,0.3
46806,0.3,0.6
46807,0.8,0.8
46808,0.1,0.1
46809,0.9,0.6
46810,0.3,0.2
46811,0.2,0.8
46812,0.1,0.7
46813,0.1,0.1
46814,0.4,0.5
46815,0.2,0.6
46816,0.3,0.9
46817,0.3,0.2
46818,0.2,0.2
46819,0.3,0.2
46820,0.1,0.8
46821,0.1,0.1
46822,0.7,0.9
46823,0.1,0.1
46824,0.1,0.2
46825,0.1,0.3
46826,0.3,0.7
46827,0.1,0.4
46828,0.1,0.3
46829,0.2,0.4
46830,0.5,0.7
46831,0.2,0.9
46832,0.7,0.7
46833,0.2,0.2
46834,0.7,0.7
46835,0.9,0.9
46836,0.2,0.7
46837,0.2,0.4
46838,0.4,0.3
46839,0.1,1.0
46840,0.6,0.6
46841,0.1,0.1
46842,0.1,0.5
46843,0.2,0.2
46844,0.2,0.7
46845,0.2,0.6
46846,0.3,0.5
46847,0.8,0.8
46848,0.5,0.1
46849,0.4,0.3
46850,0.8,0.7
46851,0.8,0.9
46852,0.4,0.9
46853,0.3,0.1
46854,0.2,0.2
46855,0.1,0.7
46856,0.4,0.3
46857,0.2,0.5
46858,0.2,0.1
46859,0.2,0.2
46860,0.5,0.8
46861,0.2,0.3
46862,0.2,0.1
46863,0.3,0.4
46864,0.1,0.1
46865,0.6,0.3
46866,0.3,0.2
46867,0.3,0.3
46868,0.8,0.9
46869,0.1,0.6
46870,0.2,0.5
46871,0.3,0.8
46872,0.1,0.1
46873,0.2,0.5
46874,0.1,0.1
46875,0.8,0.7
46876,0.2,0.7
46877,0.1,0.1
46878,0.1,0.1
46879,0.9,1.0
46880,0.5,0.6
46881,0.5,0.2
46882,0.2,0.6
46883,0.2,0.2
46884,0.2,0.1
46885,0.1,0.1
46886,0.2,0.4
46887,0.2,0.4
46888,0.8,0.6
46889,0.2,0.9
46890,0.1,0.3
46891,0.2,0.2
46892,0.9,0.9
46893,0.1,0.2
46894,0.1,0.2
46895,0.6,0.9
46896,0.1,0.2
46897,0.9,0.6
46898,0.7,0.8
46899,0.2,0.7
46900,0.5,0.1
46901,0.2,0.2
46902,0.3,0.8
46903,0.9,0.9
46904,0.1,0.2
46905,0.1,0.6
46906,0.3,0.3
46907,0.1,0.1
46908,0.2,0.4
46909,0.2,0.8
46910,0.2,0.9
46911,0.2,0.3
46912,0.1,0.6
46913,0.2,0.7
46914,0.4,0.4
46915,0.6,0.2
46916,0.1,0.4
46917,0.6,0.3
46918,0.1,0.1
46919,0.2,0.8
46920,0.5,0.8
46921,0.4,0.2
46922,0.1,0.1
46923,0.2,0.2
46924,0.3,0.6
46925,0.2,0.2
46926,0.4,0.9
46927,0.1,0.1
46928,0.1,1.0
46929,0.3,0.8
46930,0.3,0.6
46931,0.2,0.9
46932,0.5,0.7
46933,0.7,0.8
46934,0.2,0.1
46935,0.4,0.6
46936,0.3,0.5
46937,0.2,0.2
46938,0.1,0.1
46939,0.7,0.8
46940,0.1,0.1
46941,0.3,0.9
46942,0.4,0.4
46943,0.8,0.8
46944,0.8,0.9
46945,0.0,0.1
46946,0.1,0.7
46947,0.8,0.8
46948,0.6,0.7
46949,0.1,0.4
46950,0.3,0.5
46951,0.1,0.2
46952,0.1,0.8
46953,0.7,0.3
46954,0.4,0.8
46955,0.1,0.1
46956,0.9,0.9
46957,0.8,0.8
46958,0.7,0.8
46959,0.0,0.2
46960,0.1,0.1
46961,0.2,0.5
46962,0.2,0.2
46963,0.5,0.5
46964,0.3,0.8
46965,0.2,0.7
46966,0.3,0.4
46967,0.5,0.4
46968,0.9,0.8
46969,0.1,0.2
46970,0.2,0.2
46971,0.5,0.3
46972,1.0,1.0
46973,0.6,0.2
46974,0.8,0.7
46975,0.2,0.9
46976,0.3,0.6
46977,0.2,0.8
46978,0.2,0.9
46979,0.1,0.1
46980,0.5,0.8
46981,0.1,0.2
46982,0.2,0.7
46983,0.0,0.1
46984,1.0,0.9
46985,0.6,0.5
46986,0.3,0.3
46987,0.1,0.4
46988,0.3,0.6
46989,0.4,0.6
46990,0.3,0.9
46991,0.7,0.9
46992,0.9,0.8
46993,0.2,0.2
46994,0.1,0.4
46995,0.3,0.3
46996,0.2,0.2
46997,0.1,0.1
46998,0.4,0.3
46999,0.2,0.7
47000,0.6,0.7
47001,0.3,0.3
47002,0.4,0.8
47003,0.1,0.1
47004,0.1,0.3
47005,0.3,0.3
47006,0.0,0.1
47007,0.1,0.1
47008,0.3,0.3
47009,0.3,0.9
47010,0.1,0.4
47011,0.2,0.8
47012,0.1,0.5
47013,0.6,0.6
47014,0.6,0.5
47015,0.5,0.5
47016,0.7,0.9
47017,0.2,0.3
47018,0.8,0.9
47019,0.2,0.9
47020,0.3,0.2
47021,0.5,0.2
47022,0.1,0.7
47023,0.1,0.1
47024,0.2,0.2
47025,0.6,0.9
47026,0.2,0.7
47027,0.1,0.7
47028,0.4,0.2
47029,0.9,0.9
47030,0.1,0.9
47031,0.3,0.9
47032,0.4,0.9
47033,0.0,0.1
47034,0.6,0.2
47035,0.4,0.4
47036,0.0,0.2
47037,0.5,0.8
47038,0.1,0.1
47039,0.1,0.2
47040,0.6,0.8
47041,0.7,0.7
47042,0.1,0.1
47043,0.5,0.4
47044,0.3,0.2
47045,0.2,0.2
47046,0.1,0.1
47047,0.2,0.9
47048,0.7,0.8
47049,0.3,0.6
47050,0.6,0.5
47051,0.5,0.5
47052,0.8,0.9
47053,0.1,0.5
47054,0.3,0.4
47055,0.7,0.8
47056,0.2,0.1
47057,0.9,0.6
47058,0.6,0.5
47059,0.2,0.1
47060,0.6,0.7
47061,0.3,0.4
47062,0.5,0.9
47063,0.4,0.4
47064,0.5,0.2
47065,0.3,0.4
47066,0.8,0.6
47067,0.1,0.1
47068,0.7,0.9
47069,0.4,0.3
47070,0.2,0.6
47071,0.9,0.9
47072,0.1,0.2
47073,0.4,0.3
47074,0.9,0.9
47075,0.8,0.7
47076,0.3,0.2
47077,0.3,0.2
47078,0.7,0.2
47079,0.1,0.1
47080,0.2,0.8
47081,0.0,0.0
47082,0.9,0.8
47083,0.3,0.2
47084,0.3,0.3
47085,0.9,0.9
47086,0.9,0.9
47087,0.1,0.7
47088,0.5,0.7
47089,0.3,0.4
47090,0.3,0.5
47091,0.2,0.1
47092,0.2,0.1
47093,0.2,0.7
47094,0.6,0.7
47095,0.8,0.9
47096,0.4,0.4
47097,0.2,0.2
47098,0.4,0.1
47099,0.2,0.2
47100,0.5,0.6
47101,0.1,0.9
47102,0.1,0.2
47103,0.4,0.2
47104,0.2,0.3
47105,0.1,0.1
47106,0.2,0.2
47107,0.4,0.3
47108,0.1,0.1
47109,0.3,0.2
47110,0.5,0.7
47111,0.2,0.7
47112,0.5,0.4
47113,0.3,0.3
47114,0.1,0.2
47115,0.1,0.7
47116,0.2,0.1
47117,0.3,0.8
47118,0.3,0.8
47119,0.2,0.3
47120,0.1,0.1
47121,0.6,0.9
47122,0.2,0.9
47123,0.1,0.1
47124,0.3,0.5
47125,0.8,0.5
47126,0.2,0.1
47127,0.0,0.3
47128,0.6,1.0
47129,0.2,0.1
47130,0.3,0.1
47131,0.2,0.4
47132,0.4,0.9
47133,0.1,0.1
47134,0.2,0.7
47135,0.4,0.7
47136,0.6,0.7
47137,0.1,1.0
47138,0.9,0.7
47139,0.3,0.8
47140,0.2,0.2
47141,0.2,0.9
47142,0.5,0.7
47143,0.2,0.1
47144,0.1,0.1
47145,0.2,0.3
47146,0.2,0.1
47147,0.1,0.3
47148,0.3,0.3
47149,0.5,0.7
47150,0.9,0.9
47151,0.7,0.9
47152,0.3,0.3
47153,0.1,0.1
47154,0.4,0.1
47155,0.1,0.6
47156,0.7,0.8
47157,0.1,0.1
47158,0.5,0.2
47159,0.9,0.9
47160,0.2,0.2
47161,0.3,0.3
47162,0.7,0.8
47163,0.3,0.3
47164,0.2,0.9
47165,0.1,0.0
47166,0.5,0.3
47167,0.4,0.2
47168,0.1,0.2
47169,0.2,0.2
47170,0.2,0.1
47171,0.5,0.5
47172,0.4,0.9
47173,0.2,0.2
47174,0.0,0.1
47175,0.1,0.1
47176,0.1,0.2
47177,0.0,0.1
47178,0.5,0.6
47179,0.1,0.7
47180,0.6,0.5
47181,0.2,0.3
47182,0.0,0.2
47183,0.1,0.1
47184,0.2,0.4
47185,0.9,0.9
47186,0.6,0.9
47187,0.0,0.1
47188,0.1,0.6
47189,0.4,0.2
47190,0.1,0.9
47191,0.1,0.9
47192,0.3,0.3
47193,0.1,0.2
47194,0.8,0.8
47195,0.5,0.4
47196,0.5,0.8
47197,0.1,0.1
47198,0.7,0.9
47199,0.3,0.6
47200,0.1,0.1
47201,0.3,0.8
47202,0.6,0.6
47203,0.2,0.7
47204,0.8,0.2
47205,0.1,0.1
47206,0.3,0.3
47207,0.9,0.9
47208,0.3,0.6
47209,0.9,0.8
47210,0.5,0.2
47211,0.3,0.6
47212,0.2,0.7
47213,0.1,0.2
47214,0.2,0.7
47215,0.9,0.9
47216,0.1,0.6
47217,0.8,0.9
47218,0.2,0.9
47219,0.0,0.1
47220,0.1,0.2
47221,0.6,0.9
47222,0.9,0.9
47223,0.8,0.9
47224,0.3,0.7
47225,0.3,0.6
47226,0.1,0.2
47227,0.2,0.2
47228,0.4,0.8
47229,0.2,0.2
47230,0.7,0.9
47231,0.8,0.7
47232,0.6,0.1
47233,0.6,0.6
47234,0.1,0.1
47235,0.1,0.2
47236,0.4,0.5
47237,0.5,0.4
47238,0.7,0.5
47239,0.8,1.0
47240,0.4,0.3
47241,0.7,0.7
47242,0.6,0.8
47243,0.2,0.1
47244,0.7,0.4
47245,0.7,0.3
47246,0.3,0.3
47247,0.1,0.1
47248,0.2,0.1
47249,0.3,0.3
47250,0.2,0.4
47251,0.5,0.8
47252,0.7,0.7
47253,0.3,0.8
47254,0.1,0.1
47255,0.7,0.9
47256,0.2,0.6
47257,0.2,0.4
47258,0.4,0.9
47259,0.1,0.1
47260,0.7,0.4
47261,0.1,0.1
47262,0.2,0.3
47263,0.2,0.6
47264,0.3,0.6
47265,0.1,0.5
47266,0.1,0.7
47267,0.1,0.1
47268,0.0,0.0
47269,0.3,0.4
47270,0.0,0.1
47271,0.2,0.2
47272,0.2,0.6
47273,0.4,0.9
47274,0.2,0.8
47275,0.4,0.2
47276,0.9,0.7
47277,0.9,0.9
47278,0.1,0.1
47279,0.7,0.9
47280,0.0,0.1
47281,0.7,0.5
47282,0.4,0.7
47283,0.2,0.2
47284,0.0,0.1
47285,0.1,0.3
47286,0.1,0.8
47287,0.2,0.2
47288,0.9,0.9
47289,0.9,0.9
47290,0.9,0.9
47291,0.2,0.3
47292,0.7,0.9
47293,0.5,0.5
47294,0.4,0.3
47295,0.2,0.2
47296,0.2,0.9
47297,0.3,0.1
47298,0.5,0.9
47299,0.3,0.6
47300,0.3,0.3
47301,0.3,0.9
47302,0.2,0.4
47303,0.2,0.4
47304,0.7,0.9
47305,0.1,0.3
47306,0.4,0.3
47307,0.6,0.4
47308,0.1,0.3
47309,0.1,0.1
47310,0.4,0.4
47311,0.0,0.1
47312,0.8,0.9
47313,0.0,0.1
47314,0.1,0.7
47315,0.4,0.5
47316,0.2,0.1
47317,0.2,0.2
47318,0.1,0.2
47319,0.8,0.8
47320,0.2,0.9
47321,0.1,0.3
47322,0.3,0.4
47323,0.2,0.2
47324,0.1,0.2
47325,0.0,0.0
47326,0.8,0.9
47327,0.1,0.1
47328,0.2,1.0
47329,0.2,0.8
47330,0.6,0.4
47331,0.1,0.1
47332,0.2,0.9
47333,0.1,0.4
47334,0.1,0.1
47335,0.2,0.6
47336,0.7,0.6
47337,0.3,0.3
47338,0.8,0.8
47339,0.1,0.1
47340,0.7,0.6
47341,0.2,0.7
47342,0.9,0.9
47343,0.3,0.4
47344,0.3,0.3
47345,0.2,0.3
47346,0.6,0.7
47347,0.4,0.8
47348,0.3,0.3
47349,0.2,0.2
47350,0.2,0.7
47351,0.2,0.2
47352,0.3,0.2
47353,0.1,0.4
47354,0.9,0.9
47355,0.4,0.9
47356,0.8,0.9
47357,0.3,0.2
47358,0.8,0.7
47359,0.2,0.5
47360,0.1,0.7
47361,0.3,0.1
47362,0.2,0.1
47363,0.3,0.7
47364,0.7,0.7
47365,0.4,0.9
47366,0.1,0.2
47367,0.8,0.8
47368,0.5,0.6
47369,0.1,0.1
47370,0.2,0.8
47371,0.2,0.2
47372,0.5,0.4
47373,0.7,0.7
47374,0.1,0.1
47375,0.0,0.7
47376,0.1,0.3
47377,0.3,0.2
47378,0.7,0.9
47379,0.4,0.7
47380,0.1,0.3
47381,0.1,0.3
47382,0.1,0.1
47383,0.8,0.4
47384,0.2,0.2
47385,0.1,0.1
47386,0.7,0.7
47387,0.4,0.9
47388,0.3,0.3
47389,0.2,0.8
47390,0.1,0.1
47391,0.8,0.9
47392,0.1,0.4
47393,0.3,0.4
47394,0.1,0.2
47395,0.7,0.6
47396,0.9,0.3
47397,0.6,0.7
47398,0.7,0.7
47399,0.6,0.8
47400,0.4,0.7
47401,0.1,0.1
47402,0.1,0.9
47403,0.2,0.4
47404,0.1,0.1
47405,0.1,0.2
47406,0.2,0.2
47407,0.7,0.6
47408,0.4,0.7
47409,0.9,0.8
47410,0.1,0.7
47411,0.3,0.5
47412,0.2,0.9
47413,0.0,0.1
47414,0.2,0.7
47415,0.6,0.9
47416,0.1,0.7
47417,0.3,0.3
47418,0.1,0.1
47419,0.9,1.0
47420,0.0,0.2
47421,0.1,0.2
47422,0.4,0.3
47423,0.8,0.4
47424,0.8,0.8
47425,0.4,0.2
47426,0.1,0.1
47427,0.8,0.6
47428,0.9,0.9
47429,0.2,0.4
47430,0.0,0.0
47431,0.2,0.1
47432,0.2,0.4
47433,0.6,0.9
47434,0.2,0.5
47435,0.2,0.3
47436,0.2,0.3
47437,0.6,0.8
47438,0.4,0.2
47439,0.1,1.0
47440,0.3,0.1
47441,0.1,0.2
47442,0.2,0.9
47443,0.7,0.9
47444,0.1,0.2
47445,0.1,0.2
47446,0.1,0.1
47447,0.1,0.1
47448,0.1,0.1
47449,0.2,0.6
47450,0.2,0.9
47451,0.2,0.6
47452,0.3,0.7
47453,0.9,0.9
47454,0.4,0.9
47455,0.2,0.6
47456,0.2,0.8
47457,0.6,0.5
47458,0.1,0.1
47459,0.9,0.7
47460,0.3,0.3
47461,0.6,0.8
47462,0.2,0.2
47463,0.3,0.4
47464,0.2,0.2
47465,0.7,0.7
47466,0.4,0.1
47467,0.8,0.4
47468,0.7,0.7
47469,0.2,0.8
47470,0.6,0.5
47471,0.8,0.5
47472,0.4,0.6
47473,0.1,0.2
47474,0.2,0.6
47475,0.0,0.0
47476,0.8,0.7
47477,0.5,0.5
47478,0.2,0.9
47479,0.3,0.2
47480,0.4,0.2
47481,0.0,0.1
47482,0.3,0.7
47483,0.9,0.8
47484,0.1,0.5
47485,0.3,0.4
47486,0.3,0.3
47487,0.8,0.9
47488,0.5,0.5
47489,0.2,0.6
47490,0.1,0.1
47491,0.3,0.5
47492,0.8,1.0
47493,0.3,0.2
47494,0.3,0.8
47495,0.1,0.2
47496,0.1,0.1
47497,0.3,0.9
47498,0.1,0.1
47499,0.9,0.9
47500,0.3,0.3
47501,0.3,0.4
47502,0.2,0.2
47503,0.2,0.3
47504,0.7,0.8
47505,0.4,0.3
47506,0.1,0.1
47507,0.1,0.1
47508,0.3,0.8
47509,0.1,0.2
47510,0.3,0.3
47511,0.6,0.8
47512,0.8,0.9
47513,0.1,0.1
47514,0.3,0.2
47515,0.1,0.4
47516,0.7,0.5
47517,0.2,0.3
47518,0.4,0.3
47519,0.9,0.9
47520,0.4,0.7
47521,0.2,0.2
47522,0.5,0.5
47523,0.5,0.6
47524,0.7,0.6
47525,0.3,0.2
47526,0.1,0.3
47527,0.6,0.6
47528,0.2,0.9
47529,0.2,0.3
47530,0.3,0.6
47531,0.2,0.6
47532,0.3,0.2
47533,0.2,0.7
47534,0.2,0.6
47535,0.5,0.8
47536,0.6,0.3
47537,0.2,0.3
47538,0.9,0.4
47539,1.0,1.0
47540,0.2,0.5
47541,0.0,0.0
47542,0.9,0.8
47543,0.1,0.2
47544,0.1,0.2
47545,0.6,0.8
47546,0.3,0.9
47547,0.5,0.7
47548,0.1,0.1
47549,0.2,0.2
47550,0.2,0.2
47551,0.4,0.9
47552,0.3,0.7
47553,0.2,0.2
47554,0.9,0.6
47555,0.2,0.1
47556,0.1,0.3
47557,0.1,1.0
47558,0.8,0.7
47559,0.9,1.0
47560,0.6,0.8
47561,0.2,0.8
47562,0.2,0.3
47563,0.1,0.1
47564,0.2,0.2
47565,0.5,0.8
47566,0.8,0.7
47567,0.2,0.6
47568,0.1,0.2
47569,0.3,0.1
47570,0.1,0.1
47571,0.8,0.8
47572,0.9,0.7
47573,0.5,0.7
47574,0.7,0.7
47575,0.2,0.7
47576,0.2,0.2
47577,0.2,0.9
47578,0.2,0.1
47579,0.2,0.6
47580,0.1,0.2
47581,0.3,0.2
47582,0.5,0.7
47583,0.3,0.2
47584,0.6,0.7
47585,0.2,0.9
47586,0.5,0.6
47587,0.9,0.9
47588,0.2,0.4
47589,0.7,0.7
47590,0.2,0.7
47591,0.2,0.1
47592,0.1,0.1
47593,0.1,0.1
47594,0.2,0.3
47595,0.3,0.2
47596,0.8,0.8
47597,0.4,0.4
47598,0.1,0.8
47599,0.2,0.1
47600,0.3,0.3
47601,0.3,0.5
47602,0.2,0.2
47603,0.5,0.4
47604,0.2,0.8
47605,0.1,0.1
47606,0.4,0.4
47607,0.0,0.1
47608,0.8,0.8
47609,0.3,0.5
47610,0.4,0.2
47611,0.2,0.8
47612,0.3,0.3
47613,0.9,0.7
47614,0.4,0.2
47615,0.9,0.9
47616,0.2,0.9
47617,0.5,0.5
47618,0.3,0.9
47619,0.1,0.2
47620,0.2,0.3
47621,0.3,0.4
47622,0.4,0.1
47623,0.1,0.9
47624,0.2,0.2
47625,0.0,0.1
47626,0.1,0.2
47627,0.8,0.8
47628,0.5,0.6
47629,0.3,0.9
47630,0.1,0.1
